2019/4/11 17:25:11	选择了地图:高德卫星地图
2019/4/11 17:25:11	选择了地图:高德卫星地图
2019/4/11 17:25:11	显示航迹...
2019/4/11 17:25:36	端口：COM4波特率:38400串口打开成功...
2019/4/11 17:26:46	已断开串口连接
2019/4/11 17:26:46	端口：COM4波特率:38400串口打开成功...
2019/4/11 17:29:38	已断开串口连接
2019/4/11 17:31:31	端口：COM4波特率:38400串口打开成功...
2019/4/11 17:31:35	已断开串口连接
2019/4/11 17:31:35	GCS正常关闭...
2019/4/11 17:31:35	GCS正常关闭...
