2017/2/22 14:08:30	选择了地图:高德卫星地图
2017/2/22 14:08:30	选择了地图:高德卫星地图
2017/2/22 14:08:30	显示航迹...
2017/2/22 14:08:32	端口：COM75波特率:19200串口打开成功...
2017/2/22 14:08:35	点击了下载航点按钮，正准备下载航点...
2017/2/22 14:08:40	点击了下载航点按钮，正准备下载航点...
2017/2/22 14:09:48	点击了下载航点按钮，正准备下载航点...
2017/2/22 14:10:14	GCS正常关闭...
2017/2/22 14:10:14	GCS正常关闭...
